GBCODE,W1,W2
621002,0.4815,0.5185
621000,0.2364,0.7636
621022,0.1865,0.8135
621023,0.2118,0.7882
621024,0.2191,0.7809
621025,0.241,0.759
621026,0.1486,0.8514
621027,0.133,0.867
622901,0.8048,0.1952
622921,0.0787,0.9213
622922,0.1066,0.8934
622923,0.3869,0.6131
622924,0.1904,0.8096
622925,0.1576,0.8424
622926,0.1215,0.8785
622927,0.0794,0.9206
623021,0.1833,0.8167
623022,0.1513,0.8487
623023,0.1274,0.8726
623024,0.1712,0.8288
623025,0.2022,0.7978
623026,0.1823,0.8177
623027,0.2892,0.7108
630101,0.637,0.363
630121,0.3314,0.6686
632121,0.4904,0.5096
632122,0.2302,0.7698
632123,0.2688,0.7312
630122,0.1685,0.8315
630123,0.2576,0.7424
632126,0.1613,0.8387
632127,0.1929,0.8071
632128,0.1711,0.8289
632221,0.2486,0.7514
632222,0.4444,0.5556
632223,0.5534,0.4466
632224,0.2736,0.7264
632321,0.3113,0.6887
632322,0.2913,0.7087
632323,0.1464,0.8536
632324,0.2756,0.7244
632521,0.3702,0.6298
632522,0.243,0.757
632523,0.2674,0.7326
632524,0.2601,0.7399
632525,0.2298,0.7702
632621,0.4703,0.5297
632622,0.1608,0.8392
632623,0.1102,0.8898
632624,0.2127,0.7873
632625,0.1096,0.8904
632626,0.2786,0.7214
632721,0.4716,0.5284
632722,0.3548,0.6452
632723,0.0835,0.9165
632724,0.4093,0.5907
632725,0.2139,0.7861
632726,0.3099,0.6901
632800,0.7003,0.2997
632801,0.8658,0.1342
632802,0.7015,0.2985
632821,0.4689,0.5311
632822,0.3374,0.6626
632823,0.4602,0.5398
640101,0.7252,0.2748
640121,0.3509,0.6491
640122,0.3739,0.6261
640201,0.6864,0.3136
640221,0.3719,0.6281
640200,0.6864,0.3136
640205,0.7935,0.2065
640301,0.3771,0.6229
640500,0.295,0.705
640521,0.3411,0.6589
640323,0.304,0.696
640324,0.3277,0.6723
640381,0.3754,0.6246
640100,0.7252,0.2748
640400,0.2275,0.7725
640522,0.1331,0.8669
640422,0.1553,0.8447
640423,0.1775,0.8225
640424,0.1966,0.8034
640425,0.2292,0.7708
650100,0.9206,0.0794
650203,0.8891,0.1109
652101,0.3282,0.6718
652122,0.3058,0.6942
652123,0.3109,0.6891
652201,0.6576,0.3424
652222,0.353,0.647
652223,0.2896,0.7104
652301,0.713,0.287
652302,0.4097,0.5903
650109,0.7172,0.2828
652323,0.4148,0.5852
652324,0.4219,0.5781
652325,0.418,0.582
652327,0.3253,0.6747
652328,0.3319,0.6681
652701,0.51,0.49
652722,0.2619,0.7381
652723,0.2864,0.7136
652801,0.774,0.226
652822,0.2561,0.7439
652823,0.1981,0.8019
652824,0.3275,0.6725
652825,0.2777,0.7223
652826,0.3764,0.6236
652827,0.2723,0.7277
652828,0.2242,0.7758
652829,0.218,0.782
652901,0.5318,0.4682
652922,0.2609,0.7391
652923,0.3996,0.6004
652924,0.2564,0.7436
652925,0.2025,0.7975
652926,0.2373,0.7627
652927,0.117,0.883
652928,0.2088,0.7912
652929,0.1397,0.8603
653001,0.2431,0.7569
653022,0.1149,0.8851
653023,0.3064,0.6936
653024,0.238,0.762
653101,0.6128,0.3872
653121,0.0593,0.9407
653122,0.1145,0.8855
653123,0.1232,0.8768
653124,0.1969,0.8031
653125,0.1755,0.8245
653126,0.1707,0.8293
653127,0.2078,0.7922
653128,0.1732,0.8268
653129,0.0723,0.9277
653130,0.1414,0.8586
653131,0.2779,0.7221
653221,0.0138,0.9862
653222,0.0596,0.9404
653223,0.0906,0.9094
653224,0.0698,0.9302
653225,0.1199,0.8801
653226,0.1367,0.8633
653227,0.3181,0.6819
654003,0.8749,0.1251
654002,0.716,0.284
654021,0.0872,0.9128
654022,0.2431,0.7569
654023,0.2526,0.7474
654024,0.1984,0.8016
654025,0.256,0.744
654026,0.2603,0.7397
654027,0.2764,0.7236
654028,0.2171,0.7829
654201,0.4665,0.5335
654202,0.4405,0.5595
654221,0.4225,0.5775
654223,0.3749,0.6251
654224,0.4289,0.5711
654225,0.3596,0.6404
654226,0.5512,0.4488
654301,0.593,0.407
654321,0.2913,0.7087
654322,0.2327,0.7673
654323,0.3603,0.6397
654324,0.2373,0.7627
654325,0.2365,0.7635
654326,0.385,0.615
659001,0.8254,0.1746
710000,0,1
810000,0,1
820000,0,1
