"","GBCODE","W1","W2","mean","se","df","ci.low","ci.up"
"1268",430521,0.4118,0.5882,23.3125310769231,0.612246249688232,240,22.1064686375777,24.5185935162685
"1269",430522,0.263,0.737,21.2261261538462,0.558164707302193,240,20.1265988169483,22.325653490744
"1270",430523,0.2492,0.7508,21.0326289230769,0.553335297197144,240,19.9426150297238,22.12264281643
"1271",430524,0.2505,0.7495,21.0508569230769,0.553788753153153,240,19.9599497679085,22.1417640782454
"1272",430525,0.2692,0.7308,21.3130596923077,0.560345667698787,240,20.2092360866824,22.416883297933
"1273",430527,0.1853,0.8147,20.1366526153846,0.531447148603062,240,19.0897561341832,21.183549096586
"1274",430528,0.2749,0.7251,21.3929824615385,0.562356786067839,240,20.2851971585941,22.5007677644828
"1275",430529,0.2646,0.7354,21.2485606153846,0.55872687595329,240,20.1479258637904,22.3491953669788
"1276",430581,0.2551,0.7449,21.115356,0.555395787957833,240,20.0212831507703,22.2094288492297
"1277",430601,0.4601,0.5399,23.9897713846154,0.630494570754984,240,22.7477616207565,25.2317811484743
"1278",430621,0.3417,0.6583,22.3296212307692,0.586336481139904,240,21.1745983832125,23.4846440783259
"1279",430623,0.3013,0.6987,21.7631510769231,0.571745135620779,240,20.6368716863971,22.8894304674491
"1280",430624,0.4377,0.5623,23.6756889230769,0.621993722115949,240,22.4504249608482,24.9009528853057
"1281",430626,0.309,0.691,21.8711169230769,0.574505675476764,240,20.7393995516171,23.0028342945367
"1282",430681,0.4639,0.5361,24.0430532307692,0.631942973046538,240,22.7981902626615,25.2879161988769
"1283",430682,0.4516,0.5484,23.8705883076923,0.627261277358929,240,22.6349478008478,25.1062288145368
"1284",430701,0.3887,0.6113,22.9886335384615,0.603629709749356,240,21.7995448007643,24.1777222761588
"1285",430721,0.3201,0.6799,22.026756,0.578502360371973,240,20.887165568417,23.166346431583
"1286",430722,0.2699,0.7301,21.3228747692308,0.560592336741315,240,20.2185652508419,22.4271842876196
"1287",430723,0.3195,0.6805,22.0183430769231,0.578285809805301,240,20.8791792277892,23.1575069260569
"1288",430724,0.3889,0.6111,22.9914378461538,0.603703990213096,240,21.8022027835467,24.180672908761
"1289",430725,0.2663,0.7337,21.2723972307692,0.559324684009667,240,20.1705848584986,22.3742096030399
"1290",430726,0.3122,0.6878,21.9159858461538,0.575655802809625,240,20.782002841581,23.0499688507267
"1291",430781,0.6227,0.3773,26.2696735384615,0.693935573160405,240,24.9026914939973,27.6366555829258
"1292",430801,0.3357,0.6643,22.245492,0.584152935576143,240,21.0947705136854,23.3962134863146
"1293",430821,0.2623,0.7377,21.2163110769231,0.557918903484494,240,20.1172679483844,22.3153542054618
"1294",430822,0.2302,0.7698,20.7662196923077,0.546743932168019,240,19.6891901133374,21.843249271278
"1295",430900,0.3992,0.6008,23.1358596923077,0.607537087213917,240,21.9390738209836,24.3326455636318
"1296",430901,0.3992,0.6008,23.1358596923077,0.607537087213917,240,21.9390738209836,24.3326455636318
"1297",430921,0.3611,0.6389,22.6016390769231,0.593434594043553,240,21.432633673544,23.7706444803022
"1298",430922,0.3316,0.6684,22.1880036923077,0.582664096923342,240,21.0402150657343,23.3357923188811
"1299",430923,0.2486,0.7514,21.024216,0.553126115204752,240,19.934614173759,22.113817826241
"1300",430981,0.4219,0.5781,23.4541486153846,0.616036730257319,240,22.2406193173303,24.6676779134389
"1301",431000,0.417,0.583,23.3854430769231,0.61419606102909,240,22.1755397088285,24.5953464450177
"1302",431001,0.417,0.583,23.3854430769231,0.61419606102909,240,22.1755397088285,24.5953464450177
"1303",431021,0.3492,0.6508,22.4347827692308,0.589073775083302,240,21.2743677328085,23.5951978056531
"1304",431022,0.358,0.642,22.5581723076923,0.592296518226035,240,21.3914087971747,23.7249358182099
"1305",431023,0.3272,0.6728,22.1263089230769,0.581069281484588,240,20.9816619196647,23.2709559264891
"1306",431024,0.3696,0.6304,22.7208221538462,0.596562491473923,240,21.5456551127162,23.8959891949761
"1307",431025,0.2712,0.7288,21.3411027692308,0.561050667515596,240,20.2358903861336,22.4463151523279
"1308",431026,0.2648,0.7352,21.2513649230769,0.558797179398743,240,20.1505916808918,22.352138165262
"1309",431027,0.2358,0.7642,20.8447403076923,0.548679567743814,240,19.7638977247789,21.9255828906057
"1310",431028,0.3454,0.6546,22.3815009230769,0.587685794306428,240,21.2238200667045,23.5391817794493
"1311",431081,0.6395,0.3605,26.5052353846154,0.700644578740351,240,25.1250372859255,27.8854334833053
"1312",431100,0.3538,0.6462,22.4992818461538,0.590756922338247,240,21.3355511819345,23.6630125103731
"1313",431103,0.5951,0.4049,25.8826790769231,0.68297145456328,240,24.537295223754,27.2280629300922
"1314",431121,0.361,0.639,22.6002369230769,0.593397859386313,240,21.4313038832123,23.7691699629416
"1315",431122,0.3265,0.6735,22.1164938461538,0.580815845267092,240,20.9723460861471,23.2606416061606
"1316",431123,0.3513,0.6487,22.464228,0.589841767692586,240,21.3023000967529,23.6261559032471
"1317",431124,0.3054,0.6946,21.8206393846154,0.573213805317543,240,20.691466865127,22.9498119041037
"1318",431125,0.2119,0.7881,20.5096255384615,0.540460816228787,240,19.4449730547208,21.5742780222022
"1319",431126,0.3303,0.6697,22.1697756923077,0.582192581143707,240,21.0229159035535,23.3166354810619
"1320",431127,0.3639,0.6361,22.6408993846154,0.594463772145428,240,21.4698666057273,23.8119321635034
"1321",431128,0.2655,0.7345,21.26118,0.559043298005921,240,20.1599219293527,22.3624380706473
"1322",431129,0.1936,0.8064,20.2530313846154,0.534244175676293,240,19.2006250463972,21.3054377228336
"1323",431200,0.3609,0.6391,22.5988347692308,0.59336112622865,240,21.4299740899265,23.767695448535
"1324",431222,0.2991,0.7009,21.7323036923077,0.570958229379972,240,20.6075744265245,22.8570329580909
"1325",431223,0.2944,0.7056,21.6664024615385,0.569279845461732,240,20.5449794402666,22.7878254828104
"1326",431224,0.285,0.715,21.5346,0.565934366025672,240,20.4197672307574,22.6494327692426
"1327",431225,0.2495,0.7505,21.0368353846154,0.553439913165573,240,19.9466154085135,22.1270553607173
"1328",431226,0.2694,0.7306,21.315864,0.560416135668638,240,20.2119015796875,22.4198264203125
"1329",431227,0.2534,0.7466,21.0915193846154,0.554801431164542,240,19.9986173574272,22.1844214118036
"1330",431228,0.2546,0.7454,21.1083452307692,0.555220922192063,240,20.014616849198,22.2020736123405
"1331",431229,0.3988,0.6012,23.1302510769231,0.607387950586834,240,21.933758989488,24.3267431643582
"1332",431230,0.2399,0.7601,20.9022286153846,0.550100505140271,240,19.8185869312543,21.9858702995149
"1333",431281,0.4137,0.5863,23.339172,0.612958254587324,240,22.1317069838877,24.5466370161123
"1334",431382,0.2465,0.7535,20.9947707692308,0.552394503640979,240,19.906610142879,22.0829313955825
"1335",431381,0.7283,0.2717,27.750348,0.736516838552984,240,26.2994852215403,29.2012107784597
"1336",431321,0.1998,0.8002,20.3399649230769,0.536342770325795,240,19.2834245682217,21.3965052779322
"1337",431322,0.2196,0.7804,20.6175913846154,0.543096563522717,240,19.5477467485137,21.6874360207171
"1338",433101,0.7029,0.2971,27.3942009230769,0.726188743095086,240,25.9636834354346,28.8247184107192
"1339",433122,0.3421,0.6579,22.3352298461538,0.586482250503361,240,21.1799198478728,23.4905398444349
"1340",433123,0.2378,0.7622,20.8727833846154,0.549372311112438,240,19.7905761681784,21.9549906010524
"1341",433124,0.3407,0.6593,22.3155996923077,0.58597216658063,240,21.1612945071397,23.4699048774756
"1342",433125,0.306,0.694,21.8290523076923,0.573428967676687,240,20.6994559403815,22.9586486750031
"1343",433126,0.302,0.698,21.7729661538462,0.571995685202218,240,20.6461932062922,22.8997391014001
"1344",433127,0.3024,0.6976,21.7785747692308,0.572138893232713,240,20.6515197165163,22.9056298219453
"1345",433130,0.2881,0.7119,21.5780667692308,0.567035987575055,240,20.4610639183033,22.6950696201583
"1346",440101,0.8378,0.1622,29.2857064615385,0.781595298414764,240,27.7460437316042,30.8253691914728
"1347",440113,0.8006,0.1994,28.7641052307692,0.766185416886129,240,27.254798390015,30.2734120715235
"1348",440282,0.4428,0.5572,23.7471987692308,0.623923533777303,240,22.5181332755742,24.9762642628874
"1349",440183,0.6847,0.3153,27.1390089230769,0.718820633704194,240,25.7230058566987,28.5550119894551
"1350",440184,0.3861,0.6139,22.9521775384615,0.602664583044093,240,21.7649900015785,24.1393650753446
"1351",440201,0.5253,0.4747,24.9039756923077,0.655586255233928,240,23.6125378785336,26.1954135060818
"1352",440205,0.5539,0.4461,25.3049916923077,0.666745279092629,240,23.9915717438246,26.6184116407908
"1353",440222,0.3714,0.6286,22.7460609230769,0.597226243545707,240,21.5695863583105,23.9225354878434
"1354",440224,0.3686,0.6314,22.7068006153846,0.596193946838318,240,21.5323595694608,23.8812416613085
"1355",440229,0.312,0.688,21.9131815384615,0.575583870470043,240,20.7793402332343,23.0470228436888
"1356",440232,0.4146,0.5854,23.3517913846154,0.613295691599896,240,22.14366165213,24.5599211171007
"1357",440233,0.4847,0.5153,24.3347012307692,0.639902512003929,240,23.0741587856931,25.5952436758454
"1358",440281,0.4813,0.5187,24.287028,0.638597844355681,240,23.0290556166387,25.5450003833613
"1359",440301,1,0,31.56,0.849782011716978,124,29.8780433607601,33.2419566392399
"1360",440306,1,0,31.56,0.849782011716978,124,29.8780433607601,33.2419566392399
"1361",440401,0.8765,0.1235,29.82834,0.797722884845437,240,28.2569075756964,31.3997724243036
"1362",440501,0.6846,0.3154,27.1376067692308,0.718780225999387,240,25.7216833018947,28.5535302365668
"1363",440523,0.7568,0.2432,28.1499618461538,0.748165595416665,240,26.6761522090968,29.6237714832109
"1364",440513,0.5757,0.4243,25.6106612307692,0.675309426700376,240,24.2803707881672,26.9409516733713
"1365",440515,0.7136,0.2864,27.5442313846154,0.730533248128068,240,26.105155666783,28.9833071024478
"1366",440601,0.9409,0.0591,30.7313270769231,0.824762835518924,240,29.1066287177352,32.356025436111
"1367",440606,0.9774,0.0226,31.2431132307692,0.840192663713569,240,29.5880196895111,32.8982067720274
"1368",440605,0.9488,0.0512,30.8420972307692,0.828096273538771,240,29.2108323399094,32.4733621216291
"1369",440607,0.7097,0.2903,27.4895473846154,0.728948662550911,240,26.053593138164,28.9255016310667
"1370",440608,0.8656,0.1344,29.6755052307692,0.793170890001652,240,28.1130397703433,31.2379706911952
"1371",440701,0.623,0.377,26.27388,0.694055147018312,240,24.9066624072758,27.6410975927242
"1372",440781,0.4196,0.5804,23.4218990769231,0.615172340158631,240,22.21007253888,24.6337256149662
"1373",440705,0.6104,0.3896,26.0972086153846,0.689040361375121,240,24.7398696370394,27.4545475937299
"1374",440783,0.5306,0.4694,24.9782898461538,0.657647455876244,240,23.682791678109,26.2737880141987
"1375",440784,0.5709,0.4291,25.5433578461538,0.673419526587389,240,24.2167903133149,26.8699253789928
"1376",440785,0.4956,0.5044,24.487536,0.64409440093736,240,23.2187359628274,25.7563360371726
"1377",440204,0.816,0.184,28.9800369230769,0.772553407518078,240,27.4581857926366,30.5018880535172
"1378",440823,0.2852,0.7148,21.5374043076923,0.566005388356329,240,20.4224316317285,22.6523769836561
"1379",440825,0.3411,0.6589,22.3212083076923,0.586117873732849,240,21.1666160943498,23.4758005210348
"1380",440881,0.2489,0.7511,21.0284224615385,0.553230697873723,240,19.9386146181452,22.1182303049317
"1381",440882,0.241,0.759,20.9176523076923,0.550482271594933,240,19.8332585827258,22.0020460326588
"1382",440883,0.3588,0.6412,22.5693895384615,0.592590076813705,240,21.4020477475763,23.7367313293468
"1383",440901,0.3506,0.6494,22.4544129230769,0.589585695209783,240,21.2929894564081,23.6158363897457
"1384",440923,0.3244,0.6756,22.0870486153846,0.580056007177655,240,20.9443976586333,23.2296995721359
"1385",440981,0.2732,0.7268,21.3691458461538,0.561756377009675,240,20.2625432875932,22.4757484047145
"1386",440982,0.2718,0.7282,21.3495156923077,0.561262305969456,240,20.2438864031208,22.4551449814946
"1387",440983,0.3655,0.6345,22.6633338461538,0.59505239932536,240,21.4911415319761,23.8355261603316
"1388",441201,0.4239,0.5761,23.4821916923077,0.616788950236559,240,22.2671805978953,24.6972027867201
"1389",441223,0.3687,0.6313,22.7082027692308,0.596230794652803,240,21.5336891368843,23.8827164015772
"1390",441224,0.1987,0.8013,20.3245412307692,0.535969866724279,240,19.2687354578367,21.3803470037018
"1391",441225,0.2933,0.7067,21.6509787692308,0.568887572761418,240,20.5303284850235,22.771629053438
"1392",441226,0.2494,0.7506,21.0354332307692,0.553405039327234,240,19.945281952559,22.1255845089795
"1393",441283,0.2984,0.7016,21.7224886153846,0.570708020828826,240,20.5982522348346,22.8467249959346
"1394",441284,0.6552,0.3448,26.7253735384615,0.706937562219158,240,25.3327789064991,28.1179681704239
"1395",441301,0.6184,0.3816,26.2093809230769,0.692222610686132,240,24.8457732393397,27.5729886068141
"1396",441322,0.4545,0.5455,23.9112507692308,0.628363377169235,240,22.6734392385763,25.1490622998852
"1397",441323,0.5209,0.4791,24.8422809230769,0.653877441621888,240,23.554209297196,26.1303525489579
"1398",441324,0.2957,0.7043,21.6846304615385,0.569743705381925,240,20.5622936837068,22.8069672393701
"1399",441303,0.7592,0.2408,28.1836135384615,0.749149357903061,240,26.7078659900091,29.659361086914
"1400",441401,0.4301,0.5699,23.5691252307692,0.619124217981158,240,22.3495138979494,24.788736563589
"1401",441421,0.4665,0.5335,24.0795092307692,0.632935018882923,240,22.8326920339145,25.3263264276239
"1402",441422,0.4298,0.5702,23.5649187692308,0.619011103844029,240,22.3455302596822,24.7843072787793
"1403",441423,0.433,0.567,23.6097876923077,0.620218266291539,240,22.3880211963086,24.8315541883068
"1404",441424,0.2338,0.7662,20.8166972307692,0.547987583146278,240,19.737217786678,21.8961766748605
"1405",441426,0.4619,0.5381,24.0150101538462,0.631180431783362,240,22.7716493139694,25.2583709937229
"1406",441427,0.4775,0.5225,24.2337461538462,0.637141332724223,240,22.9786429493031,25.4888493583892
"1407",441481,0.4071,0.5929,23.2466298461538,0.61048709563159,240,22.0440327602243,24.4492269320834
"1408",441501,0.5418,0.4582,25.1353310769231,0.66201334424325,240,23.8312325557091,26.4394295981371
"1409",441521,0.6167,0.3833,26.1855443076923,0.691545874014918,240,24.8232697259233,27.5478188894613
"1410",441523,0.5176,0.4824,24.7960098461538,0.652597254431762,240,23.5104600579912,26.0815596343165
"1411",441581,0.4267,0.5733,23.521452,0.617842955130158,240,22.3043646238403,24.7385393761597
"1412",441601,0.4004,0.5996,23.1526855384615,0.607984631169709,240,21.9550180513574,24.3503530255657
"1413",441621,0.361,0.639,22.6002369230769,0.593397859386313,240,21.4313038832123,23.7691699629416
"1414",441622,0.2741,0.7259,21.3817652307692,0.562074177102106,240,20.2745366385581,22.4889938229803
"1415",441623,0.3289,0.6711,22.1501455384615,0.581685095040019,240,21.0042854453828,23.2960056315402
"1416",441624,0.2755,0.7245,21.4013953846154,0.562568816799466,240,20.2931924028342,22.5095983663965
"1417",441701,0.4681,0.5319,24.1019436923077,0.633545924090149,240,22.85392307473,25.3499643098854
"1418",441721,0.3397,0.6603,22.3015781538462,0.585608007752611,240,21.1479903242923,23.4551659834
"1419",441781,0.3383,0.6617,22.281948,0.585098447575504,240,21.129363951834,23.434532048166
"1420",441801,0.4754,0.5246,24.2043009230769,0.636337168119596,240,22.9507818404867,25.4578200056671
"1421",441821,0.391,0.609,23.0208830769231,0.604484278596174,240,21.8301109260754,24.2116552277707
"1422",441823,0.3517,0.6483,22.4698366153846,0.589988128422855,240,21.3076203964811,23.6320528342881
"1423",441825,0.3557,0.6443,22.5259227692308,0.591453075373492,240,21.3608207547937,23.6910247836678
"1424",441826,0.4433,0.5567,23.7542095384615,0.624112912114144,240,22.5247709888671,24.983648088056
"1425",441881,0.3683,0.6317,22.7025941538462,0.596083412267419,240,21.5283708497121,23.8768174579802
"1426",441882,0.4397,0.5603,23.703732,0.622750109084654,240,22.4769780328704,24.9304859671296
"1427",441900,0.8846,0.1154,29.9419144615385,0.801110316619674,240,28.3638091433938,31.5200197796831
"1428",442000,0.8782,0.1218,29.8521766153846,0.798433493257834,240,28.27934436525,31.4250088655192
"1429",445100,0.6275,0.3725,26.3369769230769,0.695849764609473,240,24.966224117404,27.7077297287498
"1430",445122,0.4746,0.5254,24.1930836923077,0.636030960648242,240,22.9401678070912,25.4459995775242
"1431",445200,0.4731,0.5269,24.1720513846154,0.635457031796548,240,22.9202660804865,25.4238366887443
"1432",445222,0.2994,0.7006,21.7365101538462,0.571065486873869,240,20.6115696017794,22.8614507059129
"1433",445224,0.3963,0.6037,23.0951972307692,0.606456354214585,240,21.9005402928247,24.2898541687138
"1434",445281,0.4257,0.5743,23.5074304615385,0.617466404965651,240,22.2910848506573,24.7237760724196
"1435",445300,0.3696,0.6304,22.7208221538462,0.596562491473923,240,21.5456551127162,23.8959891949761
"1436",445321,0.3712,0.6288,22.7432566153846,0.59715246975164,240,21.5669273774407,23.9195858533286
"1437",445322,0.3919,0.6081,23.0335024615385,0.604818879552032,240,21.8420711810592,24.2249337420177
"1438",445381,0.2746,0.7254,21.388776,0.562250794482621,240,20.2811994896287,22.4963525103713
"1439",450101,0.5374,0.4626,25.0736363076923,0.660296543237517,240,23.7729197087194,26.3743529066652
"1440",450109,0.2773,0.7227,21.4266341538462,0.563205288839155,240,20.3171773872992,22.5360909203931
"1441",450122,0.3417,0.6583,22.3296212307692,0.586336481139904,240,21.1745983832125,23.4846440783259
"1442",450201,0.5765,0.4235,25.6218784615385,0.675624638486716,240,24.2909670839839,26.952789839093
"1443",450221,0.3803,0.6197,22.8708526153846,0.60051510202357,240,21.6878993360805,24.0538058946887
"1444",450222,0.3431,0.6569,22.3492513846154,0.586846782599147,240,21.193223295421,23.5052794738098
"1445",450301,0.3876,0.6124,22.9732098461538,0.603221269114556,240,21.7849256946971,24.1614939976106
"1446",450321,0.2675,0.7325,21.2892230769231,0.559746977841249,240,20.1865788290323,22.3918673248139
"1447",450322,0.2688,0.7312,21.3074510769231,0.560204753132525,240,20.2039050585686,22.4109970952776
"1448",450323,0.3521,0.6479,22.4754452307692,0.590134513564754,240,21.3129406481209,23.6379498134176
"1449",450324,0.2259,0.7741,20.7059270769231,0.545261717889913,240,19.6318173083539,21.7800368454923
"1450",450325,0.2965,0.7035,21.6958476923077,0.57002929999903,240,20.5729483223152,22.8187470623002
"1451",450326,0.2277,0.7723,20.7311658461538,0.545881746467123,240,19.6558346847567,21.806497007551
"1452",450327,0.2093,0.7907,20.4731695384615,0.539573472738346,240,19.4102650305642,21.5360740463589
"1453",450328,0.2163,0.7837,20.5713203076923,0.54196552755269,240,19.5037036966732,21.6389369187114
"1454",450329,0.1846,0.8154,20.1268375384615,0.531211909167621,240,19.0804044548677,21.1732706220554
"1455",450330,0.2507,0.7493,21.0536612307692,0.553858543300704,240,19.9626165961542,22.1447058653843
"1456",450331,0.3827,0.6173,22.9045043076923,0.601403955089669,240,21.7198000788354,24.0892085365492
"1457",450332,0.1956,0.8044,20.2810744615385,0.534920283102219,240,19.2273362609008,21.3348126621761
"1458",450401,0.4298,0.5702,23.5649187692308,0.619011103844029,240,22.3455302596822,24.7843072787793
"1459",450421,0.392,0.608,23.0349046153846,0.604856064520599,240,21.8434000843237,24.2264091464455
"1460",450422,0.2423,0.7577,20.9358803076923,0.550933743118087,240,19.85059723004,22.0211633853446
"1461",450423,0.3046,0.6954,21.8094221538462,0.572927015346955,240,20.6808145812426,22.9380297264497
"1462",450481,0.4365,0.5635,23.6588630769231,0.621540139819054,240,22.4344926253883,24.8832335284579
"1463",450501,0.4729,0.5271,24.1692470769231,0.63538052869197,240,22.917612476079,25.4208816777672
"1464",450521,0.3036,0.6964,21.7954006153846,0.572568677854159,240,20.6674989309607,22.9233022998085
"1465",450601,0.4828,0.5172,24.3080603076923,0.639173262076907,240,23.0489544103228,25.5671662050619
"1466",450621,0.2318,0.7682,20.7886541538462,0.547296360197931,240,19.7105363482062,21.8667719594861
"1467",450681,0.6376,0.3624,26.4785944615385,0.699884518759559,240,25.0998936032072,27.8572953198697
"1468",450700,0.2934,0.7066,21.6523809230769,0.568923225413021,240,20.5316604067956,22.7731014393582
"1469",450721,0.2155,0.7845,20.5601030769231,0.54169165930696,240,19.4930259583135,21.6271801955326
"1470",450722,0.2278,0.7722,20.732568,0.545916210818148,240,19.6571689473593,21.8079670526407
"1471",450800,0.402,0.598,23.17512,0.608581668671136,240,21.9762764101337,24.3739635898663
"1472",450821,0.4333,0.5667,23.6139941538462,0.620331506842565,240,22.3920045855534,24.8359837221389
"1473",450881,0.3395,0.6605,22.2987738461538,0.585535194700329,240,21.1453294508595,23.4522182414482
"1474",450900,0.396,0.604,23.0909907692308,0.606344621571012,240,21.8965539331566,24.285427605305
"1475",450921,0.2922,0.7078,21.6355550769231,0.568495505987873,240,20.5156771241258,22.7554330297203
"1476",450922,0.3309,0.6691,22.1781886153846,0.58241017050603,240,21.0309001978602,23.3254770329091
"1477",450923,0.2737,0.7263,21.3761566153846,0.561932914956995,240,20.2692062951391,22.4831069356302
"1478",450981,0.5766,0.4234,25.6232806153846,0.675664044533839,240,24.2922916119511,26.9542696188182
"1479",451400,0.2781,0.7219,21.4378513846154,0.563488347822225,240,20.3278370208471,22.5478657483837
"1480",450127,0.269,0.731,21.3102553846154,0.560275206852521,240,20.2065705796445,22.4139401895863
"1481",450126,0.339,0.661,22.2917630769231,0.585353189388741,240,21.1386772134616,23.4448489403846
"1482",450125,0.2559,0.7441,21.1265732307692,0.55567566826986,240,20.0319490459748,22.2211974155637
"1483",450123,0.2335,0.7665,20.8124907692308,0.547883851078407,240,19.7332156666947,21.8917658717668
"1484",450124,0.1947,0.8053,20.2684550769231,0.534615933242993,240,19.2153164143534,21.3215937394928
"1485",451421,0.336,0.664,22.2496984615385,0.584261978981451,240,21.0987621708777,23.4006347521993
"1486",450405,0.8152,0.1848,28.9688196923077,0.772222202481005,240,27.4476210018866,30.4900183827287
"1487",451424,0.1984,0.8016,20.3203347692308,0.535868208457516,240,19.2647292526775,21.375940285784
"1488",451425,0.1638,0.8362,19.8351895384615,0.524269276007838,240,18.8024327315103,20.8679463454128
"1489",451422,0.2029,0.7971,20.3834316923077,0.537395000894479,240,19.3248185509436,21.4420448336718
"1490",451423,0.303,0.697,21.7869876923077,0.572353755462902,240,20.6595093829941,22.9144660016213
"1491",451381,0.5775,0.4225,25.6359,0.676018744648254,240,24.3042122736499,26.9675877263501
"1492",450223,0.4211,0.5789,23.4429313846154,0.615735992264167,240,22.2299945096226,24.6558682596082
"1493",451322,0.3191,0.6809,22.0127344615385,0.578141475161585,240,20.8738549368779,23.151613986199
"1494",451323,0.3192,0.6808,22.0141366153846,0.578177556391094,240,20.8751860143954,23.1530872163739
"1495",451301,0.3317,0.6683,22.1894058461538,0.582700378464135,240,21.0415457486591,23.3372659436486
"1496",450224,0.3357,0.6643,22.245492,0.584152935576143,240,21.0947705136854,23.3962134863146
"1497",450226,0.1484,0.8516,19.6192578461538,0.519189466283919,240,18.5965077443644,20.6420079479433
"1498",450225,0.2577,0.7423,21.151812,0.556305826028171,240,20.0559464689277,22.2476775310723
"1499",451324,0.2919,0.7081,21.6313486153846,0.568388614481387,240,20.5116812279132,22.751016002856
"1500",451321,0.2384,0.7616,20.8811963076923,0.549580281654512,240,19.7985794105763,21.9638132048083
"1501",451100,0.3529,0.6471,22.4866624615385,0.590427357010813,240,21.3235810072783,23.6497439157986
"1502",451121,0.365,0.635,22.6563230769231,0.594868412383146,240,21.4844931981877,23.8281529556585
"1503",451122,0.3225,0.6775,22.0604076923077,0.579369144616306,240,20.9191097844916,23.2017056001238
"1504",451123,0.2807,0.7193,21.4743073846154,0.564409062702434,240,20.362479306782,22.5861354624488
"1505",451001,0.2556,0.7444,21.1223667692308,0.555570699447044,240,20.0279493622721,22.2167841761894
"1506",451021,0.3072,0.6928,21.8458781538462,0.573859471797526,240,20.7154337374858,22.9763225702065
"1507",451022,0.2654,0.7346,21.2597778461538,0.559008132822073,240,20.158589047319,22.3609666449887
"1508",451023,0.3779,0.6221,22.8372009230769,0.59962708236628,240,21.6559969515957,24.0184048945582
"1509",451024,0.1794,0.8206,20.0539255384615,0.529467631848139,240,19.0109285026342,21.0969225742888
"1510",451025,0.1861,0.8139,20.1478698461538,0.531716118914202,240,19.1004435209726,21.1952961713351
"1511",451026,0.1926,0.8074,20.2390098461538,0.533906430001222,240,19.1872688323422,21.2907508599655
"1512",451027,0.1616,0.8384,19.8043421538462,0.523540396247073,240,18.7730211654119,20.8356631422804
"1513",451028,0.2006,0.7994,20.3511821538462,0.536614127319522,240,19.2941072534907,21.4082570542016
"1514",451029,0.1628,0.8372,19.821168,0.523937836296156,240,18.789064095353,20.853271904647
"1515",451031,0.1336,0.8664,19.4117390769231,0.514357589860352,240,18.3985072770734,20.4249708767727
"1516",451030,0.199,0.801,20.3287476923077,0.536071543306932,240,19.2727416269155,21.3847537576999
"1517",451201,0.2636,0.7364,21.2345390769231,0.558375466565511,240,20.1345965658508,22.3344815879953
"1518",450311,0.0974,0.9026,18.9041593846154,0.502754563728171,240,17.9137843585032,19.8945344107275
"1519",451225,0.2355,0.7645,20.8405338461538,0.548575721612321,240,19.7598958294892,21.9211718628184
"1520",451226,0.2471,0.7529,21.0031836923077,0.552603452007562,240,19.9146114590628,22.0917559255526
"1521",451221,0.3529,0.6471,22.4866624615385,0.590427357010813,240,21.3235810072783,23.6497439157986
"1522",451222,0.3104,0.6896,21.8907470769231,0.575008648576069,240,20.7580388999444,23.0234552539017
"1523",451223,0.1364,0.8636,19.4509993846154,0.51526790303394,240,18.4359743609979,20.4660244082329
"1524",451224,0.1721,0.8279,19.9515683076923,0.527028579197984,240,18.9133759559124,20.9897606594722
"1525",451227,0.1659,0.8341,19.8646347692308,0.524966006684335,240,18.8305054741676,20.8987640642939
"1526",451228,0.1613,0.8387,19.8001356923077,0.523441085335927,240,18.7690103362025,20.8312610484129
"1527",451229,0.199,0.801,20.3287476923077,0.536071543306932,240,19.2727416269155,21.3847537576999
"1528",469029,0.3136,0.6864,21.935616,0.576159513014196,240,20.8006407378864,23.0705912621136
"1529",460107,0.6616,0.3384,26.8151113846154,0.709509160316165,240,25.4174509676433,28.2127718015874
"1530",460003,0.4492,0.5508,23.8369366153846,0.626350001969574,240,22.6030912277745,25.0707820029948
"1531",469005,0.4685,0.5315,24.1075523076923,0.633698699714631,240,22.8592307377733,25.3558738776113
"1532",469006,0.4055,0.5945,23.2241953846154,0.609888927438932,240,22.022776628794,24.4256141404368
"1533",469007,0.3765,0.6235,22.8175707692308,0.599109457246209,240,21.6373864662494,23.9977550722122
"1534",469021,0.3688,0.6312,22.7096049230769,0.596267643945591,240,21.5350187013958,23.8841911447581
"1535",469022,0.3919,0.6081,23.0335024615385,0.604818879552032,240,21.8420711810592,24.2249337420177
"1536",469023,0.3944,0.6056,23.0685563076923,0.605748927953803,240,21.8752929270659,24.2618196883187
"1537",469024,0.3636,0.6364,22.6366929230769,0.594353447023484,240,21.4658774733857,23.8075083727682
"1538",469025,0.2532,0.7468,21.0887150769231,0.554731541664624,240,19.9959507248955,22.1814794289507
"1539",469026,0.4778,0.5222,24.2379526153846,0.637256257040851,240,22.982623021702,25.4932822090672
"1540",469027,0.289,0.711,21.5906861538462,0.567356122961698,240,20.4730526689776,22.7083196387147
"1541",469028,0.3688,0.6312,22.7096049230769,0.596267643945591,240,21.5350187013958,23.8841911447581
"1542",469030,0.2974,0.7026,21.7084670769231,0.570350723347778,240,20.584934535836,22.8319996180101
"1543",469031,1,0,31.56,0.849782011716978,124,29.8780433607601,33.2419566392399
"1544",469032,0,1,17.5384615384615,0.473204559876109,116,16.6012202826887,18.4757027942344
"1545",460100,0.7416,0.2584,27.9368344615385,0.74194517821627,240,26.4752784096137,29.3983905134632
